,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
714,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14617.474677647173,479,1425,887,SampleGaze,888.0562916603704,928.5812869061327
715,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14648.446497389174,479,1425,887,SampleGaze,824.1659815983982,1038.3291723598436
716,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14678.578942622698,479,1425,887,SampleGaze,821.2186958733461,1019.6515634626817
717,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14708.949271723453,479,1425,887,SampleFixation,895.1763525774978,1025.885753803095
718,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14708.949271723453,479,1425,887,SampleGaze,769.7808665687517,1176.5221505972017
719,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14739.222101427207,479,1425,887,SampleGaze,791.0822090449019,1173.5972801255025
720,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14739.222101427207,479,1425,887,SampleFixation,871.672312661083,1074.3149821767468
722,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14769.702392253967,479,1425,887,SampleGaze,773.7537104177069,1155.8934984224898
721,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14769.702392253967,479,1425,887,SampleFixation,838.8585144418159,1098.3294931862995
723,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14828.277170992631,479,1425,887,SampleGaze,766.1106275618358,1164.7600888929796
724,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14828.277170992631,479,1425,887,SampleFixation,813.82882182253,1122.4898715758231
729,2.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14828.277170992631,479,1425,887,SampleFixation,763.7694365839587,1170.8106283548702
725,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14860.861396176682,479,1425,887,SampleGaze,763.7694365839587,1170.8106283548702
726,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,14892.678455052373,479,1425,887,SampleGaze,841.8516669264405,861.8034616338725
727,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15078.91403265571,479,1425,887,SampleGaze,563.2806926677945,788.6756920394968
728,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15116.756627576484,479,1425,887,SampleGaze,631.9219510225338,544.342974213679
733,1.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15180.373151451757,479,1425,887,SampleFixation,893.9586173387769,40.21941394522807
730,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15180.373151451757,479,1425,887,SampleGaze,838.4430112902587,156.7726898257286
731,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15218.765921541548,479,1425,887,SampleGaze,894.8161561157898,23.147221427440225
732,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15251.150749462482,479,1425,887,SampleGaze,893.7217817834793,35.44316635621586
734,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15283.102328182955,479,1425,887,SampleGaze,831.1342782358262,72.20913998916282
735,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15315.515013074444,479,1425,887,SampleGaze,583.3196416916709,307.6974809866648
736,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15348.781734037737,479,1425,887,SampleGaze,584.3125302768748,243.62991296448587
737,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15381.429370483791,479,1425,887,SampleFixation,787.1180600074773,132.33277556888243
738,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15381.429370483791,479,1425,887,SampleGaze,532.65963481032,295.120275590293
739,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15415.966149382235,479,1425,887,SampleGaze,523.0825157930152,252.46784942448286
740,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15448.703221365402,479,1425,887,SampleGaze,542.6710181090991,263.4451602925215
741,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15481.95784653892,479,1425,887,SampleGaze,448.6213608213987,356.65058339496255
742,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15517.028306347493,479,1425,887,SampleGaze,401.96202280286195,293.39422401523774
743,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15551.636193828832,479,1425,887,SampleGaze,403.8917262872418,322.3301012533338
744,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15585.723229268042,479,1425,887,SampleGaze,393.2152573853748,345.0636187762402
745,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15585.723229268042,479,1425,887,SampleFixation,648.4448535235434,210.2954969331766
750,2.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15621.267990654742,479,1425,887,SampleFixation,438.50225434830054,364.3870358933495
747,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15621.267990654742,479,1425,887,SampleGaze,404.64105572868965,365.30832174139704
746,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15621.267990654742,479,1425,887,SampleFixation,578.4639871317959,261.65934325323417
748,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15656.621418638213,479,1425,887,SampleGaze,740.9700204282508,642.8914629890344
749,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15698.310474734113,479,1425,887,SampleGaze,850.3995562868557,804.8162935016728
752,1.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15698.310474734113,479,1425,887,SampleFixation,808.8868996346674,880.1896282759899
751,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15731.162273451395,479,1425,887,SampleGaze,804.5588849952289,850.8870902186462
753,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15767.037286555103,479,1425,887,SampleGaze,782.140008406713,910.3284591391924
754,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15801.979824222566,479,1425,887,SampleFixation,805.1624117289053,898.5881324612549
755,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15801.979824222566,479,1425,887,SampleGaze,793.8174191884177,936.4355391990307
756,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15824.82400625752,479,1425,887,SampleFixation,799.8154295074697,924.3160758523825
757,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15824.82400625752,479,1425,887,SampleGaze,792.0221035222764,962.1374228402196
758,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15865.54136723472,479,1425,887,SampleGaze,747.5380526508653,930.6009516873742
759,3.0,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15865.54136723472,479,1425,887,SampleFixation,775.4847405241751,918.9104195260278
760,,7,886.0,655,1248,14.0,feel-the-ocean-breeze,1007,15884.496569560666,479,1425,887,SampleGaze,742.6505983431072,921.8088195686379
761,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,15908.939595091564,739,1164,887,SampleGaze,757.9251218646714,935.3925460500774
762,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,15933.919233845372,739,1164,887,SampleFixation,805.5319616561093,912.660978673796
763,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,15933.919233845372,739,1164,887,SampleGaze,863.0304777633944,908.9163146515153
764,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,15959.253682434966,739,1164,887,SampleGaze,864.1167037240343,910.8748953637652
765,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,15998.646004614013,739,1164,887,SampleGaze,815.8401281738339,991.9395987081831
766,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16030.644866876712,739,1164,887,SampleGaze,796.6441341546418,734.916962700595
767,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16063.32219298865,739,1164,887,SampleGaze,802.4769779003445,663.8829368368202
768,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16097.115630619519,739,1164,887,SampleGaze,815.9058618236559,635.3275236579817
769,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16097.115630619519,739,1164,887,SampleFixation,803.2283788918946,828.6409511695192
770,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16129.439979591116,739,1164,887,SampleFixation,803.9822322619684,791.28638337361
771,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16129.439979591116,739,1164,887,SampleGaze,811.6469592600317,680.5953771369462
773,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16165.97952805896,739,1164,887,SampleFixation,794.6402358191793,769.9111678810793
772,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16165.97952805896,739,1164,887,SampleGaze,794.7380325873522,715.9579018813381
774,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16197.206459005189,739,1164,887,SampleGaze,804.5507970058119,682.9975761559391
775,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16220.487189092382,739,1164,887,SampleGaze,884.8342332386645,545.8605612845115
776,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16251.923780396173,739,1164,887,SampleFixation,802.7669552685024,728.0306414516276
777,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16251.923780396173,739,1164,887,SampleGaze,827.8028971739834,627.4848071307507
778,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16282.738721409056,739,1164,887,SampleFixation,811.9664276584938,698.4093617695116
779,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16282.738721409056,739,1164,887,SampleGaze,869.9028750772032,573.247365128082
780,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16313.5060123406,739,1164,887,SampleGaze,827.3162367748017,673.7778510659854
781,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16335.783524947765,739,1164,887,SampleGaze,994.3757189070551,869.054660364459
782,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16356.689081753662,739,1164,887,SampleGaze,974.3314708203717,899.9339264786627
783,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16380.592195209872,739,1164,887,SampleGaze,993.4821970630476,874.0373038036105
784,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16416.67576905404,739,1164,887,SampleGaze,980.0805330190035,842.9729790445033
785,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16446.9196421699,739,1164,887,SampleGaze,925.8461020628355,897.0746982669993
787,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16467.775716199016,739,1164,887,SampleFixation,846.6712572837399,784.3340096531132
786,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16467.775716199016,739,1164,887,SampleGaze,923.3720434761668,918.0597673018699
788,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16489.574162219942,739,1164,887,SampleGaze,959.1106114350276,925.4080240948962
789,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16489.574162219942,739,1164,887,SampleFixation,892.0024462214519,826.8953321291298
790,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16513.939848003618,739,1164,887,SampleGaze,949.9725402565876,937.7654665848069
791,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16548.522077748843,739,1164,887,SampleGaze,937.2815844061395,962.6183713780507
792,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16578.427268748695,739,1164,887,SampleGaze,951.4843331015463,971.9462399475499
793,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16601.20767298265,739,1164,887,SampleFixation,950.3082383212617,861.7652938889951
794,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16601.20767298265,739,1164,887,SampleGaze,1034.2763368767128,944.2258221772458
795,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16631.965800437087,739,1164,887,SampleGaze,1010.0435211969598,924.0585575477947
796,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16631.965800437087,739,1164,887,SampleFixation,967.7243079617701,878.4318539322398
797,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16661.846799857158,739,1164,887,SampleFixation,959.5822747483102,899.240228389591
798,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16661.846799857158,739,1164,887,SampleGaze,970.271842085114,933.1121692529605
799,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16680.31303904153,739,1164,887,SampleGaze,934.0292052212637,880.5520018332343
800,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16703.51019821706,739,1164,887,SampleGaze,883.968597977113,695.1174250158707
801,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16725.393314766872,739,1164,887,SampleGaze,841.3555744278871,625.0438755844806
802,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16725.393314766872,739,1164,887,SampleFixation,908.3532429082564,808.2668311561779
803,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16751.578134037496,739,1164,887,SampleGaze,834.7843482261336,629.7870891432565
804,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16751.578134037496,739,1164,887,SampleFixation,875.2558755307019,753.4090835150755
805,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16778.54624733614,739,1164,887,SampleFixation,849.0739861431463,701.5420216402341
806,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16778.54624733614,739,1164,887,SampleGaze,798.7756083993042,605.2060304388153
807,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16815.27163112088,739,1164,887,SampleGaze,818.9956099280794,579.7103961226069
808,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16815.27163112088,739,1164,887,SampleFixation,846.928084019735,651.1696277765125
809,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16833.80274772359,739,1164,887,SampleFixation,841.5366118334298,631.9718899812888
810,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16833.80274772359,739,1164,887,SampleGaze,827.4617489264799,591.8885463880314
812,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16858.02401710715,739,1164,887,SampleFixation,838.521627055491,623.5504555571987
811,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16858.02401710715,739,1164,887,SampleGaze,828.4446399326705,592.4815851103308
813,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16892.390721869364,739,1164,887,SampleFixation,842.1853197750643,599.01807518316
814,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16892.390721869364,739,1164,887,SampleGaze,838.6496465081594,575.4206786423014
815,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16922.954950147017,739,1164,887,SampleGaze,835.7561484990447,582.1866881758474
816,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16922.954950147017,739,1164,887,SampleFixation,839.7671117706138,593.6614113280897
817,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16953.744599962898,739,1164,887,SampleFixation,829.6955923271995,596.5250348426706
818,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16953.744599962898,739,1164,887,SampleGaze,818.7104864224885,595.1213465903861
819,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16973.924775916326,739,1164,887,SampleGaze,793.7517499244503,616.3627283153751
820,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16973.924775916326,739,1164,887,SampleFixation,807.1617401319754,612.0227460494056
825,2.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16973.924775916326,739,1164,887,SampleFixation,762.0940357415275,643.0181684628757
821,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,16995.977966602368,739,1164,887,SampleGaze,782.1178578848968,691.9487227932586
822,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17019.61643883813,739,1164,887,SampleGaze,946.4075663643591,953.4479202630931
823,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17044.761020180944,739,1164,887,SampleGaze,940.1678208535499,971.5262839778275
827,1.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17044.761020180944,739,1164,887,SampleFixation,924.5472609726822,983.1466807565624
824,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17080.349033179868,739,1164,887,SampleGaze,913.9490418726846,982.5448717214327
826,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17102.128785707348,739,1164,887,SampleGaze,909.7063353483235,983.4774818359828
828,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17123.950690229714,739,1164,887,SampleGaze,925.6328621823644,979.7519754864857
829,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17123.950690229714,739,1164,887,SampleFixation,921.4904822655016,980.869383201691
830,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17156.935909174557,739,1164,887,SampleGaze,936.1324980670563,981.9569699521328
831,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17156.935909174557,739,1164,887,SampleFixation,935.088498864761,983.7638229051024
832,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17179.943567642185,739,1164,887,SampleGaze,928.2876431157432,988.5465877950809
833,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17179.943567642185,739,1164,887,SampleFixation,928.5029226201582,989.7129332267823
834,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17199.95476907672,739,1164,887,SampleGaze,935.6119756161524,986.7712872071293
835,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17223.032069970795,739,1164,887,SampleGaze,943.0378920164633,921.540286258043
836,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17246.166184423433,739,1164,887,SampleGaze,858.8452063434896,876.9802146081355
837,,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17271.919953728153,739,1164,887,SampleGaze,843.3244936657264,856.0887456928407
838,3.0,8,759.4,516,1388,140.39999999999998,feel-the-ocean-breeze,946,17271.919953728153,739,1164,887,SampleFixation,885.6918222277685,926.4948068816302
